condition,drugName,avg_rating,reviews_count,score
Bullous Pemphigoid,Prednisolone,9.0,1,7.0696447906999955
Bullous Pemphigoid,Prednisone,7.0,3,6.993241591364282
Bullous Pemphigoid,Rituximab,5.0,2,6.844843131785181
Burning Mouth Syndrome,Amitriptyline,7.5,4,7.062440157179306
Burning Mouth Syndrome,Clonazepam,7.666666666666667,15,7.245269113954997
Burning Mouth Syndrome,Elavil,8.0,1,7.031183252238457
Burning Mouth Syndrome,Gabapentin,1.0,1,6.761952483007688
Burning Mouth Syndrome,Klonopin,9.0,3,7.207527305649997
"Burns, External",Aloe vera,10.0,1,7.108106329161535
"Burns, External",Benzocaine,10.0,1,7.108106329161535
"Burns, External",Dibucaine,9.0,1,7.0696447906999955
"Burns, External",Lidocaine,10.0,1,7.108106329161535
"Burns, External",Nupercainal,9.0,1,7.0696447906999955
"Burns, External",RadiaPlexRx,4.0,1,6.877337098392304
"Burns, External",Silvadene,10.0,5,7.493692151939996
"Burns, External",Silver sulfadiazine,9.826086956521738,46,8.828320627580279
"Burns, External",Sodium hyaluronate,4.0,1,6.877337098392304
"Burns, External",Solarcaine First Aid Medicated Spray,10.0,1,7.108106329161535
"Burns, External",Xylocaine Jelly,10.0,1,7.108106329161535
Bursitis,Indocin,5.5,2,6.881880168822218
Bursitis,Indomethacin,6.333333333333333,3,6.921813019935711
Bursitis,Naproxen,8.0,2,7.067065354007403
Bursitis,Prednisone,8.666666666666666,6,7.316476276070963
Bursitis,Trolamine salicylate,7.0,1,6.992721713776919
CMV Prophylaxis,Valacyclovir,8.5,2,7.1041023910444405
CMV Prophylaxis,Valcyte,8.0,1,7.031183252238457
CMV Prophylaxis,Valganciclovir,8.0,1,7.031183252238457
CMV Prophylaxis,Valtrex,8.5,2,7.1041023910444405
CNS Magnetic Resonance Imaging,Gadavist,1.0,1,6.761952483007688
CNS Magnetic Resonance Imaging,Gadobutrol,1.0,1,6.761952483007688
CNS Magnetic Resonance Imaging,Gadopentetate dimeglumine,1.0,1,6.761952483007688
CNS Magnetic Resonance Imaging,Magnevist,1.0,1,6.761952483007688
COPD,Aclidinium,9.285714285714286,7,7.494086392443746
COPD,Anoro Ellipta,9.588235294117647,17,8.043113441861902
COPD,Breo Ellipta,7.0588235294117645,17,7.019303918052378
COPD,Daliresp,8.24,25,7.616215291163998
COPD,Fluticasone / vilanterol,7.0588235294117645,17,7.019303918052378
COPD,Incruse Ellipta,4.0,4,6.579681536489651
COPD,Levalbuterol,9.0,1,7.0696447906999955
COPD,Montelukast,6.25,4,6.890026364075857
COPD,Olodaterol,4.0,3,6.671813019935711
COPD,Olodaterol / tiotropium,6.2,10,6.766021844519996
COPD,Prednisone,9.0,5,7.32702548527333
COPD,Rayos,10.0,1,7.108106329161535
COPD,Roflumilast,8.37037037037037,27,7.7078993184269216
COPD,Singulair,7.0,2,6.992991279933329
COPD,Stiolto Respimat,6.444444444444445,9,6.84737542818235
COPD,Striverdi Respimat,4.0,3,6.671813019935711
COPD,Symbicort,8.08695652173913,23,7.516890928295831
COPD,Tudorza Pressair,9.285714285714286,7,7.494086392443746
COPD,Umeclidinium,4.0,4,6.579681536489651
COPD,Umeclidinium / vilanterol,9.222222222222221,18,7.925831733911625
"COPD, Acute",Albuterol,5.666666666666667,9,6.641493075241173
"COPD, Acute",Alupent,9.0,1,7.0696447906999955
"COPD, Acute",Azithromycin,5.666666666666667,3,6.850384448507139
"COPD, Acute",Azithromycin Dose Pack,8.0,1,7.031183252238457
"COPD, Acute",Epinephrine,9.333333333333334,3,7.243241591364282
"COPD, Acute",Levalbuterol,8.75,4,7.234853950282754
"COPD, Acute",Metaproterenol,9.0,1,7.0696447906999955
"COPD, Acute",Primatene Mist,9.333333333333334,3,7.243241591364282
"COPD, Acute",ProAir HFA,8.0,2,7.067065354007403
"COPD, Acute",ProAir RespiClick,1.0,2,6.548546835488885
"COPD, Acute",Proventil,6.0,2,6.918917205859255
"COPD, Acute",Ventolin,10.0,1,7.108106329161535
"COPD, Acute",Xopenex,9.0,3,7.207527305649997
"COPD, Maintenance",Aclidinium,9.25,4,7.303819467524133
"COPD, Maintenance",Advair Diskus,6.684210526315789,19,6.859335558140907
"COPD, Maintenance",Advair HFA,9.0,1,7.0696447906999955
"COPD, Maintenance",Albuterol,6.846153846153846,13,6.94238854100526
"COPD, Maintenance",Albuterol / ipratropium,7.08,25,7.036215291163998
"COPD, Maintenance",Atrovent,8.0,4,7.1314056744206855
"COPD, Maintenance",Atrovent HFA,7.0,1,6.992721713776919
"COPD, Maintenance",Breo Ellipta,5.2,5,6.693692151939997
"COPD, Maintenance",Brovana,9.5,4,7.3383022261448225
"COPD, Maintenance",Combivent,8.76923076923077,13,7.600283277847366
"COPD, Maintenance",Combivent Respimat,4.25,8,6.327598926006057
"COPD, Maintenance",Daliresp,4.833333333333333,12,6.292182825897294
"COPD, Maintenance",DuoNeb,9.5,2,7.178176465118515
"COPD, Maintenance",Fluticasone / salmeterol,7.130434782608695,23,7.0585575949624975
"COPD, Maintenance",Fluticasone / vilanterol,5.2,5,6.693692151939997
"COPD, Maintenance",Foradil Aerolizer,9.666666666666666,3,7.278955877078568
"COPD, Maintenance",Ipratropium,7.8,5,7.12702548527333
"COPD, Maintenance",Levalbuterol,10.0,1,7.108106329161535
"COPD, Maintenance",Olodaterol / tiotropium,10.0,3,7.314670162792853
"COPD, Maintenance",Perforomist,8.0,2,7.067065354007403
"COPD, Maintenance",ProAir HFA,7.666666666666667,3,7.064670162792853
"COPD, Maintenance",ProAir RespiClick,1.0,1,6.761952483007688
"COPD, Maintenance",Proventil,8.0,1,7.031183252238457
"COPD, Maintenance",Proventil HFA,9.0,2,7.141139428081478
"COPD, Maintenance",Roflumilast,4.833333333333333,12,6.292182825897294
"COPD, Maintenance",Salmeterol,8.0,1,7.031183252238457
"COPD, Maintenance",Spiriva,6.88135593220339,59,6.914413863788093
"COPD, Maintenance",Spiriva Respimat,7.4,5,7.060358818606663
"COPD, Maintenance",Stiolto Respimat,10.0,3,7.314670162792853
"COPD, Maintenance",Symbicort,6.636363636363637,11,6.883632348838885
"COPD, Maintenance",Tiotropium,6.938461538461539,65,6.953452939535554
"COPD, Maintenance",Tudorza Pressair,9.25,4,7.303819467524133
"COPD, Maintenance",Umeclidinium,9.0,1,7.0696447906999955
"COPD, Maintenance",Umeclidinium / vilanterol,10.0,1,7.108106329161535
"COPD, Maintenance",Ventolin,8.0,1,7.031183252238457
"COPD, Maintenance",Ventolin HFA,6.5,4,6.924509122696547
"COPD, Maintenance",Xopenex,10.0,1,7.108106329161535
Cachexia,Megace,9.0,1,7.0696447906999955
Cachexia,Megestrol,9.0,1,7.0696447906999955
Campylobacter Gastroenteritis,Floxin,10.0,1,7.108106329161535
Campylobacter Gastroenteritis,Ofloxacin,10.0,1,7.108106329161535
Cance,Adriamycin,10.0,1,7.108106329161535
Cance,Carboplatin,1.0,1,6.761952483007688
Cance,Chaparral,10.0,1,7.108106329161535
Cance,Doxorubicin,10.0,2,7.215213502155551
Cance,Vincasar PFS,10.0,1,7.108106329161535
Cance,Vincristine,10.0,1,7.108106329161535
Candida Urinary Tract Infection,Diflucan,9.0,2,7.141139428081478
Candida Urinary Tract Infection,Fluconazole,7.0,4,6.993474639937927
Candidemia,Diflucan,9.333333333333334,3,7.243241591364282
Candidemia,Fluconazole,9.333333333333334,3,7.243241591364282
Candidemia,Itraconazole,8.0,1,7.031183252238457
Candidemia,Sporanox,8.0,1,7.031183252238457
Carcinoid Tum,Octreotide,9.333333333333334,3,7.243241591364282
Carcinoid Tum,Sandostatin,9.333333333333334,3,7.243241591364282
Cardiovascular Risk Reduction,Alirocumab,9.0,1,7.0696447906999955
Cardiovascular Risk Reduction,Praluent,9.0,1,7.0696447906999955
Cardiovascular Risk Reduction,Ramipril,7.5,2,7.030028316970366
Cardiovascular Risk Reduction,Simvastatin,1.0,1,6.761952483007688
Cataplexy,Sodium oxybate,9.5,4,7.3383022261448225
Cataplexy,Venlafaxine,10.0,1,7.108106329161535
Cataplexy,Xyrem,9.666666666666666,3,7.278955877078568
Cerebral Edema,Dexamethasone,5.0,2,6.844843131785181
Cerebral Spasticity,Baclofen,7.0,3,6.993241591364282
Cerebral Spasticity,Gablofen,1.0,1,6.761952483007688
Cerebral Spasticity,Trihexyphenidyl,10.0,1,7.108106329161535
Cerebrovascular Insufficiency,Isoxsuprine,10.0,1,7.108106329161535
Cervical Dystonia,AbobotulinumtoxinA,8.0,2,7.067065354007403
Cervical Dystonia,Ativan,4.0,1,6.877337098392304
Cervical Dystonia,Baclofen,5.25,8,6.570023168430299
Cervical Dystonia,Botox,7.538461538461538,26,7.270799305062742
Cervical Dystonia,Botulinum toxin type b,4.5,2,6.807806094748144
Cervical Dystonia,Dysport,8.0,2,7.067065354007403
Cervical Dystonia,IncobotulinumtoxinA,5.0,1,6.915798636853842
Cervical Dystonia,Lioresal,7.5,2,7.030028316970366
Cervical Dystonia,Lorazepam,6.75,4,6.958991881317237
Cervical Dystonia,Myobloc,4.5,2,6.807806094748144
Cervical Dystonia,OnabotulinumtoxinA,7.538461538461538,26,7.270799305062742
Cervical Dystonia,Xeomin,5.0,1,6.915798636853842
Chlamydia Infection,Azithromycin,7.622699386503068,326,7.577808446034758
Chlamydia Infection,Azithromycin Dose Pack,1.5,2,6.5855838725259215
Chlamydia Infection,Doxy 100,10.0,1,7.108106329161535
Chlamydia Infection,Doxycycline,7.40625,32,7.224750255407015
Chlamydia Infection,Zithromax,7.3,10,7.0803075588057105
Cholera,Cipro,10.0,1,7.108106329161535
Cholera,Ciprofloxacin,10.0,1,7.108106329161535
Chronic Eosinophilic Leukemia,Gleevec,8.0,1,7.031183252238457
Chronic Eosinophilic Leukemia,Imatinib,8.0,1,7.031183252238457
Chronic Fatigue Syndrome,Amantadine,9.333333333333334,3,7.243241591364282
Chronic Fatigue Syndrome,Armodafinil,7.625,32,7.3475572729508745
Chronic Fatigue Syndrome,Cymbalta,4.8,5,6.62702548527333
Chronic Fatigue Syndrome,Duloxetine,4.8,5,6.62702548527333
Chronic Fatigue Syndrome,Evening Primrose Oil,1.0,1,6.761952483007688
Chronic Fatigue Syndrome,Lisdexamfetamine,9.714285714285714,7,7.587836392443746
Chronic Fatigue Syndrome,Modafinil,7.0,28,6.996429519966036
Chronic Fatigue Syndrome,Nuvigil,7.62962962962963,27,7.3232839338115365
Chronic Fatigue Syndrome,Provigil,7.333333333333333,6,7.058411759941931
Chronic Fatigue Syndrome,Vyvanse,10.0,2,7.215213502155551
Chronic Idiopathic Constipation,Plecanatide,7.560975609756097,41,7.34561764482121
Chronic Idiopathic Constipation,Trulance,7.560975609756097,41,7.34561764482121
Chronic Inflammatory Demyelinating Polyradiculoneuropathy,Gammagard,7.0,1,6.992721713776919
Chronic Inflammatory Demyelinating Polyradiculoneuropathy,Gamunex,6.0,1,6.9542601753153805
Chronic Inflammatory Demyelinating Polyradiculoneuropathy,Immune globulin intravenous,6.0,1,6.9542601753153805
Chronic Inflammatory Demyelinating Polyradiculoneuropathy,Immune globulin intravenous and subcutaneous,7.0,1,6.992721713776919
Chronic Lymphocytic Leukemia,Bendamustine,10.0,1,7.108106329161535
Chronic Lymphocytic Leukemia,Chlorambucil,9.5,2,7.178176465118515
Chronic Lymphocytic Leukemia,Fludara,6.0,1,6.9542601753153805
Chronic Lymphocytic Leukemia,Fludarabine,6.0,1,6.9542601753153805
Chronic Lymphocytic Leukemia,Ibrutinib,6.384615384615385,13,6.784493804163155
Chronic Lymphocytic Leukemia,Imbruvica,5.6,10,6.594593273091425
Chronic Lymphocytic Leukemia,Leukeran,9.5,2,7.178176465118515
Chronic Lymphocytic Leukemia,Rituxan,9.0,2,7.141139428081478
Chronic Lymphocytic Leukemia,Rituximab,9.4,5,7.393692151939996
Chronic Myelogenous Leukemia,Bosulif,10.0,1,7.108106329161535
Chronic Myelogenous Leukemia,Bosutinib,10.0,1,7.108106329161535
Chronic Myelogenous Leukemia,Busulfan,10.0,1,7.108106329161535
Chronic Myelogenous Leukemia,Cyclophosphamide,10.0,2,7.215213502155551
Chronic Myelogenous Leukemia,Cytoxan,10.0,1,7.108106329161535
Chronic Myelogenous Leukemia,Dasatinib,8.692307692307692,13,7.573967488373681
Chronic Myelogenous Leukemia,Gleevec,8.95,20,7.862461434626663
Chronic Myelogenous Leukemia,Hydrea,10.0,1,7.108106329161535
Chronic Myelogenous Leukemia,Hydroxyurea,10.0,1,7.108106329161535
Chronic Myelogenous Leukemia,Iclusig,5.0,1,6.915798636853842
Chronic Myelogenous Leukemia,Imatinib,9.043478260869565,23,7.9752242616291635
Chronic Myelogenous Leukemia,Myleran,10.0,1,7.108106329161535
Chronic Myelogenous Leukemia,Nilotinib,7.954545454545454,22,7.442782224642551
Chronic Myelogenous Leukemia,Ponatinib,5.0,1,6.915798636853842
Chronic Myelogenous Leukemia,Sprycel,8.7,10,7.480307558805711
Chronic Myelogenous Leukemia,Tasigna,7.625,16,7.2392869404438995
Chronic Myofascial Pain,Amitriptyline,9.0,3,7.207527305649997
Chronic Myofascial Pain,Clonazepam,10.0,1,7.108106329161535
Chronic Myofascial Pain,Cyclobenzaprine,5.0,6,6.606798856716125
Chronic Myofascial Pain,Naprosyn,3.0,1,6.838875559930765
Chronic Myofascial Pain,Naproxen,3.0,1,6.838875559930765
Chronic Pain,Acetaminophen / oxycodone,7.985714285714286,140,7.835216754898182
Chronic Pain,Actiq,8.0,1,7.031183252238457
Chronic Pain,Avinza,7.25,4,7.027957398558616
Chronic Pain,Belbuca,3.4468085106382977,47,4.677927285530554
Chronic Pain,Buprenorphine,5.8882352941176475,170,6.029798792606154
Chronic Pain,Butrans,6.464285714285714,84,6.585419858332109
Chronic Pain,Cymbalta,6.372093023255814,86,6.5118086897135115
Chronic Pain,Dazidox,10.0,1,7.108106329161535
Chronic Pain,Dilaudid,8.833333333333334,48,8.202887185728766
Chronic Pain,Dilaudid-HP,1.0,1,6.761952483007688
Chronic Pain,Dolophine,9.4,5,7.393692151939996
Chronic Pain,Duloxetine,6.273684210526316,95,6.423423037985
Chronic Pain,Duragesic,8.444444444444445,27,7.74636085688846
Chronic Pain,Duramorph,4.0,1,6.877337098392304
Chronic Pain,Embeda,4.708333333333333,24,5.873689072616324
Chronic Pain,Endocet,8.75,8,7.418508016915148
Chronic Pain,Exalgo,8.25,24,7.608382950167345
Chronic Pain,Fentanyl,8.089430894308943,123,7.904126787555405
Chronic Pain,Fentanyl Transdermal System,7.813953488372093,43,7.5119230082088215
Chronic Pain,Fentora,9.333333333333334,3,7.243241591364282
Chronic Pain,Hydromorphone,8.494252873563218,87,8.159024683555357
Chronic Pain,Infumorph,9.0,2,7.141139428081478
Chronic Pain,Kadian,8.076923076923077,13,7.363441172584208
Chronic Pain,MS Contin,7.842105263157895,38,7.504932770765077
Chronic Pain,Methadone,8.898148148148149,108,8.539930560587969
Chronic Pain,Methadone Diskets,9.5,8,7.600326198733329
Chronic Pain,Methadose,9.0,3,7.207527305649997
Chronic Pain,Morphine,7.570247933884297,121,7.471306606563012
Chronic Pain,Morphine / naltrexone,4.851851851851852,27,5.880976241503845
Chronic Pain,Naloxone / pentazocine,8.2,5,7.193692151939996
Chronic Pain,Oramorph SR,6.0,1,6.9542601753153805
Chronic Pain,Oxaydo,3.3333333333333335,3,6.600384448507139
Chronic Pain,OxyContin,8.08955223880597,67,7.791421353893477
Chronic Pain,Oxycodone,7.959183673469388,245,7.869669498363704
Chronic Pain,Oxyfast,10.0,2,7.215213502155551
Chronic Pain,Percocet,8.782608695652174,23,7.8502242616291635
Chronic Pain,Prialt,4.0,2,6.770769057711107
Chronic Pain,Primlev,9.0,1,7.0696447906999955
Chronic Pain,Roxicet,5.2,5,6.693692151939997
Chronic Pain,Roxicodone,9.0,27,8.034822395349998
Chronic Pain,Roxicodone Intensol,10.0,2,7.215213502155551
Chronic Pain,Ryzolt,1.0,1,6.761952483007688
Chronic Pain,Subsys,8.166666666666666,6,7.219702082522577
Chronic Pain,Subutex,8.615384615384615,13,7.5476516988999975
Chronic Pain,Talwin Nx,7.333333333333333,3,7.028955877078568
Chronic Pain,Tramadol,6.0,133,6.157030155431645
Chronic Pain,Tylox,9.5,2,7.178176465118515
Chronic Pain,Ultram,5.384615384615385,26,6.172760089376468
Chronic Pain,Ultram ER,7.8,5,7.12702548527333
Chronic Pain,Ultram ODT,6.5,6,6.897121437361286
Chronic Pain,Xartemis XR,8.333333333333334,3,7.1360987342214255
Chronic Pain,Xtampza ER,5.4,15,6.395269113954997
Chronic Pain,Ziconotide,4.0,2,6.770769057711107
Chronic Pancreatitis,Creon,7.333333333333333,6,7.058411759941931
Chronic Pancreatitis,Hi-Vegi-Lip,9.0,1,7.0696447906999955
Chronic Pancreatitis,Pancreatin,9.0,1,7.0696447906999955
Chronic Pancreatitis,Pancreaze,9.0,1,7.0696447906999955
Chronic Pancreatitis,Pancrelipase,7.4,10,7.108878987377139
Chronic Pancreatitis,Zenpep,10.0,2,7.215213502155551
Chronic Spasticity,Baclofen,6.785714285714286,14,6.918224732261535
Chronic Spasticity,Botox,5.5,2,6.881880168822218
Chronic Spasticity,Dantrolene,10.0,1,7.108106329161535
Chronic Spasticity,Gablofen,8.5,2,7.1041023910444405
Chronic Spasticity,Lioresal,1.0,1,6.761952483007688
Chronic Spasticity,Lioresal Intrathecal,3.5,2,6.73373202067407
Chronic Spasticity,OnabotulinumtoxinA,5.5,2,6.881880168822218
Clostridial Infection,Dificid,6.8,5,6.960358818606663
Clostridial Infection,Fidaxomicin,7.333333333333333,6,7.058411759941931
Clostridial Infection,Flagyl,6.8,5,6.960358818606663
Clostridial Infection,Lactobacillus acidophilus,9.0,2,7.141139428081478
Clostridial Infection,Metronidazole,5.590909090909091,22,6.3363992459191465
Clostridial Infection,Vancomycin,6.0,5,6.82702548527333
Cluster Headaches,Cafergot,8.8,5,7.293692151939997
Cluster Headaches,Caffeine / ergotamine,8.8,5,7.293692151939997
Cluster Headaches,Calan,10.0,2,7.215213502155551
Cluster Headaches,Calan SR,10.0,1,7.108106329161535
Cluster Headaches,Cyproheptadine,9.666666666666666,3,7.278955877078568
Cluster Headaches,D.H.E. 45,9.0,3,7.207527305649997
Cluster Headaches,Deltasone,10.0,1,7.108106329161535
Cluster Headaches,Dihydroergotamine,9.2,5,7.360358818606663
Cluster Headaches,Imitrex,8.55,20,7.684683656848886
Cluster Headaches,Imitrex Nasal,9.333333333333334,3,7.243241591364282
Cluster Headaches,Imitrex Statdose,9.666666666666666,3,7.278955877078568
Cluster Headaches,Indomethacin,8.625,8,7.388204986612117
Cluster Headaches,Isoptin SR,10.0,1,7.108106329161535
Cluster Headaches,Lithium,8.571428571428571,7,7.337836392443746
Cluster Headaches,Migranal,9.5,2,7.178176465118515
Cluster Headaches,Prednisone,9.25,8,7.539720138127269
Cluster Headaches,Sansert,10.0,1,7.108106329161535
Cluster Headaches,Sterapred DS,10.0,1,7.108106329161535
Cluster Headaches,Sumatriptan,8.620689655172415,58,8.1302501754
Cluster Headaches,Sumavel DosePro,7.75,4,7.096922915799995
Cluster Headaches,Tizanidine,6.875,16,6.946604013614632
Cluster Headaches,Verapamil,9.106382978723405,47,8.372371729974999
Cluster Headaches,Verelan,8.0,1,7.031183252238457
Cluster Headaches,Verelan PM,10.0,1,7.108106329161535
Cluster Headaches,Zanaflex,7.6,5,7.0936921519399965
Cluster Headaches,Zolmitriptan,9.0,1,7.0696447906999955
Cluster-Tic Syndrome,Carbamazepine,7.0,1,6.992721713776919
Coccidioidomycosis,Itraconazole,9.0,1,7.0696447906999955
Coccidioidomycosis,Sporanox,9.0,1,7.0696447906999955
Cogan's Syndrome,Methotrexate,4.0,1,6.877337098392304
Cold Sores,Acyclovir,8.38888888888889,36,7.816569910790162
Cold Sores,Acyclovir / hydrocortisone,10.0,1,7.108106329161535
Cold Sores,Benzocaine,9.0,3,7.207527305649997
Cold Sores,Denavir,9.0,33,8.134668354451723
Cold Sores,Famciclovir,8.444444444444445,27,7.74636085688846
Cold Sores,Famvir,8.428571428571429,7,7.306586392443746
Cold Sores,Orajel,9.0,1,7.0696447906999955
Cold Sores,Penciclovir,9.083333333333334,36,8.226405976363932
Cold Sores,Retre-Gel,10.0,1,7.108106329161535
Cold Sores,Sitavig,8.571428571428571,7,7.337836392443746
Cold Sores,Tetracaine,10.0,1,7.108106329161535
Cold Sores,Valacyclovir,9.213483146067416,178,8.939954505212807
Cold Sores,Valtrex,9.241935483870968,124,8.86450177555839
Cold Sores,Zovirax Cream,7.3076923076923075,13,7.100283277847366
Cold Sores,Zovirax Ointment,9.75,4,7.372784984765513
Cold Symptoms,Acetaminophen / chlorpheniramine,7.6,5,7.0936921519399965
Cold Symptoms,Acetaminophen / chlorpheniramine / dextromethorphan / pseudoephedrine,2.0,1,6.800414021469226
Cold Symptoms,Acetaminophen / chlorpheniramine / phenylephrine,5.428571428571429,7,6.650336392443746
Cold Symptoms,Acetaminophen / dextromethorphan / doxylamine / pseudoephedrine,8.2,5,7.193692151939996
Cold Symptoms,Acetaminophen / dextromethorphan / guaifenesin / phenylephrine,10.0,1,7.108106329161535
Cold Symptoms,Acetaminophen / dextromethorphan / guaifenesin / pseudoephedrine,10.0,1,7.108106329161535
Cold Symptoms,Acetaminophen / dextromethorphan / pseudoephedrine,8.0,1,7.031183252238457
Cold Symptoms,Acetaminophen / diphenhydramine / phenylephrine,6.25,4,6.890026364075857
Cold Symptoms,Actifed,8.166666666666666,6,7.219702082522577
Cold Symptoms,Alka-Seltzer Plus Cold,8.0,3,7.100384448507139
Cold Symptoms,Benadryl,9.5,2,7.178176465118515
Cold Symptoms,Benadryl Allergy,7.0,1,6.992721713776919
Cold Symptoms,Brompheniramine,10.0,2,7.215213502155551
Cold Symptoms,Bronkaid,9.75,4,7.372784984765513
Cold Symptoms,Cheratussin DAC,2.0,1,6.800414021469226
Cold Symptoms,Chlorpheniramine,9.0,1,7.0696447906999955
Cold Symptoms,Chlorpheniramine / hydrocodone,8.153846153846153,13,7.389756962057891
Cold Symptoms,Chlorpheniramine / phenylephrine,9.833333333333334,6,7.542282727683867
Cold Symptoms,Codeine / guaifenesin / pseudoephedrine,2.0,1,6.800414021469226
Cold Symptoms,Codimal DM,10.0,2,7.215213502155551
Cold Symptoms,Coricidin HBP Cold & Flu,7.6,5,7.0936921519399965
Cold Symptoms,Dexbrompheniramine / pseudoephedrine,10.0,9,7.788551898770585
Cold Symptoms,Dextromethorphan / phenylephrine / pyrilamine,10.0,2,7.215213502155551
Cold Symptoms,Dextromethorphan / promethazine,10.0,1,7.108106329161535
Cold Symptoms,Diphenhydramine,6.75,4,6.958991881317237
Cold Symptoms,Drixoral Cold and Allergy,10.0,7,7.650336392443746
Cold Symptoms,Echinacea,9.11111111111111,9,7.553257781123525
Cold Symptoms,Ed A-Hist,10.0,1,7.108106329161535
Cold Symptoms,Ephedrine / guaifenesin,9.375,8,7.5700231684303
Cold Symptoms,Mucinex Fast-Max Night Time Cold & Flu,5.0,1,6.915798636853842
Cold Symptoms,Primatene,9.0,2,7.141139428081478
Cold Symptoms,Promethazine DM,10.0,1,7.108106329161535
Cold Symptoms,Pseudoephedrine / triprolidine,8.142857142857142,7,7.244086392443746
Cold Symptoms,R-Tanna,10.0,1,7.108106329161535
Cold Symptoms,Robitussin Cold Cough and Flu,10.0,1,7.108106329161535
Cold Symptoms,Rynatan,9.75,4,7.372784984765513
Cold Symptoms,Sudafed PE Severe Cold,5.0,2,6.844843131785181
Cold Symptoms,Tussionex Pennkinetic,7.909090909090909,11,7.272521237727775
Cold Symptoms,Tylenol Allergy Multi-Symptom Nighttime,10.0,1,7.108106329161535
Cold Symptoms,Tylenol Cold,2.0,1,6.800414021469226
Cold Symptoms,Vicks Nyquil D Cold and Flu Nighttime Relief,8.2,5,7.193692151939996
Cold Symptoms,Vicks QlearQuil Nighttime Allergy Relief,1.0,1,6.761952483007688
Colorectal Cance,Avastin,10.0,1,7.108106329161535
Colorectal Cance,Bevacizumab,10.0,1,7.108106329161535
Colorectal Cance,Camptosar,5.0,1,6.915798636853842
Colorectal Cance,Capecitabine,8.6,10,7.451736130234282
Colorectal Cance,Cetuximab,7.75,4,7.096922915799995
Colorectal Cance,Erbitux,7.75,4,7.096922915799995
Colorectal Cance,Irinotecan,5.0,1,6.915798636853842
Colorectal Cance,Oxaliplatin,6.0,3,6.8860987342214255
Colorectal Cance,Panitumumab,3.3333333333333335,3,6.600384448507139
Colorectal Cance,Pembrolizumab,6.0,1,6.9542601753153805
Colorectal Cance,Regorafenib,10.0,1,7.108106329161535
Colorectal Cance,Stivarga,10.0,1,7.108106329161535
Colorectal Cance,Vectibix,4.5,2,6.807806094748144
Colorectal Cance,Xeloda,8.833333333333334,6,7.348734340587093
Computed Tomography,Barium sulfate,5.181818181818182,11,6.439187904394441
Computed Tomography,Readi-Cat,8.0,2,7.067065354007403
Computed Tomography,Readi-Cat 2,1.0,2,6.548546835488885
Computed Tomography,Smoothie Readi-Cat 2,3.0,1,6.838875559930765
Computed Tomography,Volumen,4.0,1,6.877337098392304
Condylomata Acuminata,Aldara,6.0,2,6.918917205859255
Condylomata Acuminata,Condylox,7.333333333333333,6,7.058411759941931
Condylomata Acuminata,Echinacea,10.0,1,7.108106329161535
Condylomata Acuminata,Imiquimod,6.6,5,6.9270254852733295
Condylomata Acuminata,Podofilox,7.909090909090909,22,7.4215056288978705
Conjunctivitis,Alrex,5.5,2,6.881880168822218
Conjunctivitis,Dexamethasone,10.0,1,7.108106329161535
Conjunctivitis,Gatifloxacin,7.75,4,7.096922915799995
Conjunctivitis,Lotemax,1.0,1,6.761952483007688
Conjunctivitis,Loteprednol,4.0,3,6.671813019935711
Conjunctivitis,Sulfacetamide sodium,8.25,4,7.165888433041375
Conjunctivitis,Zymar,7.75,4,7.096922915799995
"Conjunctivitis, Allergic",Alamast,5.5,2,6.881880168822218
"Conjunctivitis, Allergic",Alcaftadine,5.666666666666667,18,6.43745964088837
"Conjunctivitis, Allergic",Alocril,10.0,1,7.108106329161535
"Conjunctivitis, Allergic",Azelastine,9.333333333333334,3,7.243241591364282
"Conjunctivitis, Allergic",Bepotastine,7.333333333333333,15,7.120269113954997
"Conjunctivitis, Allergic",Bepreve,7.142857142857143,14,7.046429860466665
"Conjunctivitis, Allergic",Elestat,9.0,3,7.207527305649997
"Conjunctivitis, Allergic",Epinastine,9.0,3,7.207527305649997
"Conjunctivitis, Allergic",Ketotifen,9.625,8,7.63062922903636
"Conjunctivitis, Allergic",Lastacaft,5.666666666666667,18,6.43745964088837
"Conjunctivitis, Allergic",Nedocromil,10.0,1,7.108106329161535
"Conjunctivitis, Allergic",Optivar,10.0,1,7.108106329161535
"Conjunctivitis, Allergic",Pemirolast,5.5,2,6.881880168822218
"Conjunctivitis, Allergic",Prednisone,9.0,1,7.0696447906999955
"Conjunctivitis, Allergic",Sterapred,9.0,1,7.0696447906999955
"Conjunctivitis, Allergic",Zaditor,9.666666666666666,3,7.278955877078568
"Conjunctivitis, Bacterial",Azasite,3.3333333333333335,3,6.600384448507139
"Conjunctivitis, Bacterial",Azithromycin,4.75,4,6.683129812351719
"Conjunctivitis, Bacterial",Bacitracin / neomycin / polymyxin b,10.0,1,7.108106329161535
"Conjunctivitis, Bacterial",Bacitracin / polymyxin b,10.0,1,7.108106329161535
"Conjunctivitis, Bacterial",Besifloxacin,7.5,2,7.030028316970366
"Conjunctivitis, Bacterial",Besivance,7.5,2,7.030028316970366
"Conjunctivitis, Bacterial",Blephamide,10.0,1,7.108106329161535
"Conjunctivitis, Bacterial",Ciprofloxacin,10.0,1,7.108106329161535
